Country Name,Country Code,Region,IncomeGroup,SpecialNotes,TableName,year,co2_emissions
France,FRA,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion, as well as Mayotte. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",France,1978,9.20614423006489
Faroe Islands,FRO,Europe & Central Asia,High income,Statistics Faroe Islands ; Source of population estimates: United Nations World Population Prospects,Faroe Islands,1978,9.36226079216733
Gabon,GAB,Sub-Saharan Africa,Upper middle income,"“Direction Générale de l'Economie et de la Politique Fiscale - Ministère de l'Economie», IMF Article IV ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Gabon,1978,10.883842978299501
United Kingdom,GBR,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,United Kingdom,1978,10.767294990449901
Ghana,GHA,Sub-Saharan Africa,Lower middle income,Bureau of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Ghana,1978,0.286857915578533
Guinea,GIN,Sub-Saharan Africa,Low income,Guinean authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guinea,1978,0.204038601860971
Gambia,GMB,Sub-Saharan Africa,Low income,Authorities National accounts and IMF ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Gambia, The",1978,0.24540048007241602
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,Ministry of Finance ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guinea-Bissau,1978,0.130217693200337
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,National Statistical Agency (INEGE) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Equatorial Guinea,1978,0.28497862854571904
Greece,GRC,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Greece,1978,5.098824289692031
Grenada,GRD,Latin America & Caribbean,Upper middle income,Eastern Caribbean Central Bank ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Grenada,1978,0.5763587170073979
Greenland,GRL,Europe & Central Asia,High income,Source of population estimates: Statistics Greenland,Greenland,1978,7.97497967479675
Guatemala,GTM,Latin America & Caribbean,Upper middle income,Central Bank of Guatemala ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guatemala,1978,0.595485719016093
Guyana,GUY,Latin America & Caribbean,Upper middle income,Ministry of Finance ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guyana,1978,2.6712377860736902
Hong Kong SAR-China,HKG,East Asia & Pacific,High income,"Census and Statistics Department ; Source of population estimates: Census and Statistics Department. On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Agriculture value added includes mining and quarrying.","Hong Kong SAR, China",1978,3.37513272629888
Honduras,HND,Latin America & Caribbean,Lower middle income,Central Bank of Honduras ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Honduras,1978,0.5927678866800999
Haiti,HTI,Latin America & Caribbean,Low income,Haiti National Insitute of Statistics and Informatics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: September 30; reporting period for national accounts data: FY.,Haiti,1978,0.13859191064973497
Hungary,HUN,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Hungary,1978,8.25354722802121
Indonesia,IDN,East Asia & Pacific,Lower middle income,BPS (Badan Pusat Statistik) and Bank's country Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia,1978,0.667780189671614
India,IND,South Asia,Lower middle income,Central Statistics Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2011/12. India reports using SNA 2008.,India,1978,0.42538707049726704
Ireland,IRL,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Ireland,1978,7.08043495238953
Iran,IRN,Middle East & North Africa,Upper middle income,"Central Bank of Iran, Economic Research & Policy Department ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 20; reporting period for national accounts data: FY. Based on data from the Central Bank of Iran, the new base year is 2011/12.","Iran, Islamic Rep.",1978,4.5164894153480795
Iraq,IRQ,Middle East & North Africa,Upper middle income,Iraqi Authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Iraq,1978,3.29083681945244
Iceland,ISL,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Iceland,1978,8.61233263397111
Israel,ISR,Middle East & North Africa,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Central Bureau of Statistics,Israel,1978,5.739004065040651
Italy,ITA,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Italy,1978,6.64648995729563
Jamaica,JAM,Latin America & Caribbean,Upper middle income,Statistical Institute of Jamaica ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Jamaica,1978,4.33109413467676
Jordan,JOR,Middle East & North Africa,Upper middle income,"Department of Statistics, Jordan and Central Bank of Jordan ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Jordan,1978,1.62952688497329
Japan,JPN,East Asia & Pacific,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Ministry of Internal Affairs and Communications, Statistics Bureau; United Nations Population and Vital Statistics Report. Fiscal year end: March 31; reporting period for national accounts data: CY.",Japan,1978,7.8668572472976
Kenya,KEN,Sub-Saharan Africa,Lower middle income,Statistics Bureau of Kenya ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya,1978,0.353012405892358
